Gaia_DR3_Source,Gaia_DR2_Source,RA,Dec,Plx,e_Plx,pmRA,pmDE,e_pm,RUWE,Gmag,e_Gmag,bp_rp,e_bp_rp,RV,e_RV,RV_Gaia,e_RV_Gaia,RV_GES,e_RV_GES,RV_Dario,e_RV_Dario,Teff_TIC_model,Teff_Gaia_bprp,Source_Spec,Teff_Spec,logg_Spec,[Fe/H]_Spec,RV_Spec,Li_Spec,Vbroad_Spec,Prot,Prot_TESS,Member_Gaia,Member_CG,Member_Theia,Member_DJF,Member_Hunt,Member_Curtis,Binary_Astrom,Binary_Spec,Binary_Phot,d_Plx,d_pm,d_RV,d_CMD,Done,N_Sectors_Cycle1,N_Sectors_Cycle3,N_Sectors_Cycle5,LS_Power_Cycle1,LS_Period_Cycle1,LS_Power_Cycle1_rapid,LS_Period_Cycle1_rapid,LS_Power_Cycle1_slow,LS_Period_Cycle1_slow,LS_Power_Cycle3,LS_Period_Cycle3,LS_Power_Cycle3_rapid,LS_Period_Cycle3_rapid,LS_Power_Cycle3_slow,LS_Period_Cycle3_slow,LS_Power_Cycle5,LS_Period_Cycle5,LS_Power_Cycle5_rapid,LS_Period_Cycle5_rapid,LS_Power_Cycle5_slow,LS_Period_Cycle5_slow,Possible_Blend_Cycle1,Possible_Blend_Cycle3,Possible_Blend_Cycle5,Plx_Outlier,RV_Outlier,PM_Outlier,Power_Final,Prot_Final,Class,Binary_Candidate,Dario_Class
5339388894425153664,5339388894425153664,167.45533619225,-58.94840371037,1.7941,0.2087,-9.969,4.677,0.33028775333033467,1.013,19.111671,0.003743,2.902185,0.09057756201179187,nan,nan,nan,nan,nan,nan,nan,nan,3217.374850710389,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339388894449565952,5339388894449565952,167.46241239646,-58.94624875737,2.0705,0.016,-10.297,4.873,0.023345235059857503,0.997,13.95704,0.00281,1.001431,0.0053157481129188205,nan,nan,7.77,4.99,nan,nan,nan,nan,5367.3317041485925,5273.3,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.09299926174805988,9.063944856289343,0.009604204954511341,2.3990126907562153,0.09299926174805988,9.063944856289343,nan,nan,nan,nan,nan,nan,0.005671398636224958,4.176927106123315,0.0008178510092810959,0.4719671411387479,0.005671398636224958,4.176927106123315,0,0,0,0.0,0.0,0.0,0.09299926174805988,8.708899534267985,2.0,0.0,-1.0
5339389061904738816,5339389061904738816,167.6151989423,-58.99260343076,2.0897,0.2758,-10.579,4.677,0.3920510170883376,1.039,19.509087,0.004411,2.648239,0.09666707762728736,nan,nan,nan,nan,nan,nan,nan,nan,3379.7765668942766,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339389199341734016,5339389199341734016,167.6117920138,-58.96151604247,2.0715,0.0667,-9.919,5.33,0.09276313923105449,1.058,17.191984,0.002942,2.104361,0.013197720447107522,nan,nan,nan,nan,nan,nan,nan,nan,3812.2815804508937,3780.3,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339389268061191040,5339389268061191040,167.58281297123,-58.98298438148,2.1177,0.0204,-10.247,4.41,0.029832867780352594,1.452,12.673293,0.002776,0.744217,0.004886884999670035,nan,nan,3.6,2.32,nan,nan,nan,nan,6151.097421694301,5914.9,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.25530191371657873,2.9025849946153954,0.25530191371657873,2.9025849946153954,0.06339088461728605,3.0002339635261746,nan,nan,nan,nan,nan,nan,0.04695261726079293,2.8177427338109293,0.04695261726079293,2.8177427338109293,0.014898341631808075,3.1763715015427567,0,0,0,0.0,0.0,0.0,0.25530191371657873,2.8601638642131624,2.0,1.0,-1.0
5339389444183003136,5339389444183003136,167.57907050181,-58.94402341846,2.4259,0.463,-10.488,4.913,0.7003777552149982,1.029,20.261681,0.00652,3.079168,0.2133887723124157,nan,nan,nan,nan,nan,nan,nan,nan,3202.1187977930786,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339389650363986816,5339389650363986816,167.61388156645,-58.92516019826,2.1186,0.0132,-10.7,4.595,0.01769180601295413,0.835,13.110936,0.002811,0.821496,0.005659447322839925,nan,nan,2.65,2.55,nan,nan,nan,nan,5893.067049409477,5649.4,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.31410778830589137,4.312524249800493,0.1050938286589268,2.135448799850297,0.31410778830589137,4.312524249800493,nan,nan,nan,nan,nan,nan,0.0339715242926879,4.534553997240861,0.02270765792009077,2.1378867047828196,0.0339715242926879,4.534553997240861,0,0,0,0.0,0.0,0.0,0.31410778830589137,4.423539123520677,2.0,0.0,-1.0
5339389886536582912,5339389886536582912,167.55767787764,-58.92400377903,2.1321,0.0282,-10.118,4.782,0.04110960958218893,1.097,15.473329,0.002783,1.457193,0.017832266961886813,nan,nan,nan,nan,nan,nan,nan,nan,4425.477804081831,4487.7,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.03815336063501051,11.181332237502195,0.014764698145794198,2.7074348889493316,0.03815336063501051,11.181332237502195,nan,nan,nan,nan,nan,nan,0.006703176077613918,21.352822737935796,0.0017204268597576966,2.284152211559505,0.006703176077613918,21.352822737935796,0,0,0,0.0,0.0,0.0,0.03815336063501051,11.181332237502195,3.0,0.0,-1.0
5339389890882127488,5339389890882127488,167.54790076059,-58.91367964411,2.1001,0.0132,-11.173,4.998,0.0191049731745428,0.966,13.027276,0.002783,0.813446,0.004955214727940657,nan,nan,4.24,2.02,nan,nan,nan,nan,5919.042146329059,5759.5,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.3874142151773781,29.089893020981833,0.00972900681452561,1.6000065264187209,0.3874142151773781,29.089893020981833,nan,nan,nan,nan,nan,nan,0.043283535226173626,17.093391529841732,0.005238935186946707,2.929200722736939,0.043283535226173626,17.093391529841732,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339390097016087296,5339390097016087296,167.51583791081,-58.96018098586,2.1445,0.1282,-10.297,5.142,0.18635718392377582,1.003,18.413233,0.003215,2.683537,0.06864432932879452,nan,nan,nan,nan,nan,nan,nan,nan,3349.7579744282666,3438.5,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339390298854084352,5339390298854084352,167.48398869508,-58.9197935939,1.9844,0.1477,-10.144,5.49,0.21727632176562636,0.981,18.712046,0.003517,2.716972,0.09117363453323553,nan,nan,nan,nan,nan,nan,nan,nan,3322.8819482852377,3304.2,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339390406278127104,5339390406278127104,167.45254595951,-58.9133455307,2.072,0.0132,-10.491,4.754,0.0191049731745428,0.906,13.312487,0.002786,0.867255,0.004986827648916694,nan,nan,1.49,2.5,nan,nan,nan,nan,5749.465173913328,5723.0,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.7177918840294054,5.625854449508862,0.01281659482159955,2.859849257888634,0.7177918840294054,5.625854449508862,nan,nan,nan,nan,nan,nan,0.27369283037245196,5.703412357875141,0.004876239059836731,1.8306002195277424,0.27369283037245196,5.703412357875141,0,0,0,0.0,0.0,0.0,0.7177918840294054,5.664633403692001,2.0,0.0,-1.0
5339390715491906304,5339390715491906304,167.4898494397,-58.89416525803,2.2437,0.2887,-10.507,4.913,0.4114097713958676,1.018,19.476852,0.004336,2.907921,0.11245940409321045,nan,nan,nan,nan,nan,nan,nan,nan,3215.562462993591,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339390715493257472,5339390715493257472,167.50222533474,-58.90158199884,2.1209,0.3435,-9.759,5.646,0.5518731738361632,0.953,19.952568,0.005149,2.553617,0.15311825794463574,nan,nan,nan,nan,nan,nan,nan,nan,3465.115272811533,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339390784212797312,5339390784212797312,167.55526786652,-58.89171981649,2.3237,0.5673,-10.309,4.465,0.934285823503707,1.083,20.45311,0.006589,2.716793,0.1514353312671782,nan,nan,nan,nan,nan,nan,nan,nan,3323.021093018062,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339390956034047232,5339390956034047232,167.4724917309,-58.87578797305,0.3144,0.0869,-6.291,2.042,0.12690547663517127,1.271,17.420805,0.003265,1.270849,0.02831571085104522,nan,nan,nan,nan,nan,nan,nan,nan,4752.4940237697065,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,1,0,0,0,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,1.0,0.0,1.0,0.0,nan,0.0,0.0,-1.0
5339391162192548352,5339391162192548352,167.45867176974,-58.84107026088,2.0539,0.0452,-10.04,5.104,0.06014149981501958,0.999,16.54814,0.003133,1.909094,0.012096436004046812,nan,nan,nan,nan,nan,nan,nan,nan,3935.553478839297,4037.1,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.371145781717384,6.987759182805022,0.017316216175464753,2.9628138502386028,0.371145781717384,6.987759182805022,nan,nan,nan,nan,nan,nan,0.1820705086472613,7.716999312120918,0.010558551919359853,2.554384851168628,0.1820705086472613,7.716999312120918,0,0,0,0.0,0.0,0.0,0.371145781717384,7.35237924746297,2.0,0.0,-1.0
5339391230888562048,5339391230888562048,167.3556386101,-58.98802875259,2.0876,0.4782,-10.833,5.069,0.6611905927945436,1.066,20.111214,0.005785,2.724623,0.15323954246864613,nan,nan,nan,nan,nan,nan,nan,nan,3316.98635639187,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339391295301662080,5339391295301662080,167.34600302401,-58.98105644714,1.6271,0.095,-10.272,4.357,0.13403357788255896,1.147,16.754295,0.003014,nan,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,0,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.04991539293899509,10.393936454698231,0.012009630301098174,2.3024685384133274,0.04991539293899509,10.393936454698231,nan,nan,nan,nan,nan,nan,0.002472732064339518,9.519732804367964,0.001829578242785816,2.284152211559505,0.002472732064339518,9.519732804367964,0,0,0,1.0,0.0,0.0,0.04991539293899509,9.956834629533098,2.0,0.0,-1.0
5339391402710307328,5339391402710307328,167.33223036074,-58.96437985583,2.1128,0.0256,-10.826,5.33,0.034655446902326914,0.989,15.250397,0.002786,1.404322,0.005744569609640047,nan,nan,nan,nan,nan,nan,nan,nan,4510.610371587049,4527.0,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.1352931371405388,11.465554576679974,0.021610346304653024,2.3962770149793395,0.1352931371405388,11.465554576679974,nan,nan,nan,nan,nan,nan,0.007083114938317591,13.223167077959161,0.0016371133070146474,0.10647650431409082,0.007083114938317591,13.223167077959161,0,0,0,0.0,0.0,0.0,0.1352931371405388,12.344360827319568,2.0,0.0,-1.0
5339392296063445248,5339392296063445248,167.24292216372,-58.95925288243,1.9145,0.0292,-10.813,5.473,0.04031128874149275,1.112,9.048775,0.002771,0.041633,0.0047292397909177745,nan,nan,2.29,1.64,nan,nan,nan,nan,9842.34466252055,9951.1,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.05788903344061232,9.032972428142985,0.011824910818511771,0.9433968906016124,0.05788903344061232,9.032972428142985,nan,nan,nan,nan,nan,nan,0.0019911483278069026,8.416048635565348,0.001843773638789703,2.9560605081332043,0.0019911483278069026,8.416048635565348,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339392777075085952,5339392777075085952,167.16643555739,-58.90183976993,2.0857,0.2186,-9.96,4.888,0.3279466420014085,1.027,19.145021,0.004143,2.674549,0.13352375241132192,nan,nan,nan,nan,nan,nan,nan,nan,3357.258773776857,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339393116352114432,5339393116352114432,167.19287304809,-58.88331747937,2.049,0.0135,-10.239,4.99,0.018439088914585774,0.912,13.323936,0.002782,0.866691,0.007753821251486264,nan,nan,5.85,3.2,nan,nan,nan,nan,5751.193208369718,5678.6,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.27957173858094087,5.3321074721024715,0.08152880096483296,2.5895995457536336,0.27957173858094087,5.3321074721024715,nan,nan,nan,nan,nan,nan,0.0873233221069978,5.199928601178019,0.0045603051400759905,2.989981856708347,0.0873233221069978,5.199928601178019,0,0,0,0.0,0.0,0.0,0.27957173858094087,5.266018036640245,2.0,0.0,-1.0
5339393155057101184,5339393155057101184,167.20772902385,-58.86743047178,2.032,0.0165,-10.443,4.803,0.023430749027719962,0.995,14.117675,0.002779,1.035493,0.005036070889095983,nan,nan,19.07,7.3,nan,nan,nan,nan,5279.086844682725,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.05196257509141167,1.6538340587201497,0.05196257509141167,1.6538340587201497,0.042154728845585965,9.639966304686647,nan,nan,nan,nan,nan,nan,0.027925047006340267,1.6463032594698226,0.027925047006340267,1.6463032594698226,0.019693700463539358,3.294488821223185,0,0,0,0.0,1.0,0.0,0.05196257509141167,1.6500686590949862,2.0,0.0,-1.0
5339393292496113408,5339393292496113408,167.23078654447,-58.85199271093,2.0623,0.0526,-10.184,4.891,0.07291776189653656,0.96,16.798037,0.002854,1.992177,0.011371956955599154,nan,nan,nan,nan,nan,nan,nan,nan,3880.9426267065783,3934.4,...,nan,nan,nan,nan,nan,nan,10.320199966430664,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.04163319814559225,2.4768927351637307,0.04163319814559225,2.4768927351637307,0.037227893194877536,4.939680158279903,nan,nan,nan,nan,nan,nan,0.0400909720144497,2.4740682501230236,0.0400909720144497,2.4740682501230236,0.027997477624446872,3.2982499278102235,0,0,0,0.0,0.0,0.0,0.04163319814559225,2.475480492643377,2.0,0.0,2.0
5339393292501472768,5339393292496121856,167.21744536596,-58.84438342248,2.0969,0.0249,-9.911,5.155,0.03471310991541956,0.944,15.172483,0.002774,1.36115,0.0053013229480951265,nan,nan,4.93,7.91,nan,nan,nan,nan,4584.616570333359,4587.9,...,nan,nan,nan,nan,nan,nan,10.47070026397705,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.05892488479968965,1.6538340587201497,0.05892488479968965,1.6538340587201497,0.04233555143632324,3.313337341347719,nan,nan,nan,nan,nan,nan,0.035678314444388126,1.6463032594698226,0.035678314444388126,1.6463032594698226,0.026843106791666467,3.3057850273287634,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,1.0
5339393459949453568,5339393459949453568,167.35756776232,-58.89454052231,1.9354,0.0822,-10.484,4.445,0.11955333537798099,1.093,17.543797,0.002938,2.209459,0.017360939202704442,nan,nan,nan,nan,nan,nan,nan,nan,3745.7835282662845,3686.8,...,nan,nan,nan,nan,nan,nan,nan,nan,0,1,1,1,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339393601733838720,5339393601733838720,167.38994821224,-58.87442190691,2.0252,0.052,-9.587,5.159,0.07083784299369934,1.168,16.607491,0.003144,1.889072,0.013095431264376137,nan,nan,nan,nan,nan,nan,nan,nan,3949.6858404035584,3818.9,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.16070763548058692,0.8368825032907552,0.16070763548058692,0.8368825032907552,0.018287026549855867,18.85572558002038,nan,nan,nan,nan,nan,nan,0.034991180111441623,0.8387944241838473,0.034991180111441623,0.8387944241838473,0.02121334032912911,7.90413687017671,0,0,0,0.0,0.0,0.0,0.16070763548058692,0.8378384637373013,2.0,0.0,-1.0
5339393704813279104,5339393704813279104,167.34954396178,-58.86715240006,2.0658,0.0178,-11.587,5.675,0.0261725046566048,0.989,14.443957,0.002779,1.168895,0.005586611226853002,nan,nan,-1.09,4.04,nan,nan,nan,nan,4963.930955765306,4930.8,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.03482947386293851,8.282680511114233,0.009156001450777152,1.8264276085688416,0.03482947386293851,8.282680511114233,nan,nan,nan,nan,nan,nan,0.0013521120189609055,9.20989293722637,0.0009090710237761286,0.23477479499828907,0.0013521120189609055,9.20989293722637,0,0,0,0.0,0.0,0.0,0.03482947386293851,8.7462867241703,2.0,0.0,-1.0
5339393872266415872,5339393872266415872,167.31248201917,-58.84738011242,2.1172,0.0887,-10.394,5.111,0.13931618714277247,0.997,17.691133,0.003037,2.317947,0.040949634638174734,nan,nan,nan,nan,nan,nan,nan,nan,3668.4991999573876,3471.7,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339393979691043456,5339393979691043456,167.42566108422,-58.85060815375,2.0536,0.0138,-10.016,5.258,0.018439088914585774,0.802,10.728909,0.002765,0.301518,0.004735600067573275,nan,nan,3.96,0.84,nan,nan,nan,nan,7924.444368788245,8116.0,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.23029624886578015,7.067945029592297,0.03425433256446515,2.9695826208609306,0.23029624886578015,7.067945029592297,nan,nan,nan,nan,nan,nan,0.2597530769500033,7.423362478975276,0.02049041324696112,2.5456562564435545,0.2597530769500033,7.423362478975276,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339394082747558656,5339394082747558656,167.42729962648,-58.83583573797,2.1034,0.1292,-10.116,5.859,0.21289668856043767,1.043,18.054089,0.004287,2.162973,0.0865007490834617,nan,nan,nan,nan,nan,nan,nan,nan,3775.9163432934665,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,0,0,1,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339394151489779456,5339394151489779456,167.40433939156,-58.82540810799,2.105,0.0195,-10.252,5.152,0.029,0.935,14.664515,0.00281,1.184545,0.005880667734194818,nan,nan,28.7,5.96,nan,nan,nan,nan,4929.9061641350445,4889.0,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.37283872229428305,6.830106294235906,0.04542812314326831,0.17252822886924923,0.37283872229428305,6.830106294235906,nan,nan,nan,nan,nan,nan,0.3163135645397209,0.17252822886924923,0.3163135645397209,0.17252822886924923,0.023918498641948692,10.29949356294161,0,0,0,0.0,1.0,0.0,0.37283872229428305,6.830106294235906,3.0,0.0,-1.0
5339394323288436608,5339394323288436608,167.33890668084,-58.81675152102,2.04,0.0396,-10.629,4.898,0.05590169943749474,0.971,16.277559,0.002923,1.775208,0.008775936246350015,nan,nan,nan,nan,nan,nan,nan,nan,4040.4905442206364,4182.9,...,nan,nan,nan,nan,nan,nan,10.004400253295898,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.13268474240384698,10.57335728402005,0.023503412393339577,2.3182851041543855,0.13268474240384698,10.57335728402005,nan,nan,nan,nan,nan,nan,0.0031387883531985177,10.441482159543758,0.0018439124958825564,1.6843033217141254,0.0031387883531985177,10.441482159543758,0,0,0,0.0,0.0,0.0,0.13268474240384698,10.507419721781904,2.0,0.0,3.0
5339394426367694080,5339394426367694080,167.33000543427,-58.79637736946,2.0905,0.013,-10.459,4.86,0.01769180601295413,1.044,13.360766,0.002778,0.865931,0.004925127917120529,nan,nan,4.03,2.78,nan,nan,nan,nan,5753.5234169678,5641.8,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.40201814775307854,20.87107542872348,0.01536793510409546,1.4873331557862448,0.40201814775307854,20.87107542872348,nan,nan,nan,nan,nan,nan,0.07471068625830019,9.750586725471063,0.0049538873278576175,2.986572278688934,0.07471068625830019,9.750586725471063,0,0,0,0.0,0.0,0.0,0.07471068625830019,9.750586725471063,3.0,0.0,-1.0
5339394529446757376,5339394529446757376,167.28143287217,-58.84427562141,2.131,0.0582,-10.293,5.773,0.08637129152675674,1.023,17.014942,0.002892,2.050556,0.01031292877896478,nan,nan,nan,nan,nan,nan,nan,nan,3844.985794587499,nan,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
5339394632525985920,5339394632525985920,167.30482399236,-58.84695408514,2.1171,0.0179,-10.745,5.109,0.0261725046566048,0.991,14.340057,0.002796,1.100266,0.005250477787782746,nan,nan,-12.98,7.07,nan,nan,nan,nan,5120.253837293247,5055.8,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.11156954262156792,3.976943233246085,0.025729804244290735,2.505315543702852,0.11156954262156792,3.976943233246085,nan,nan,nan,nan,nan,nan,0.0011497196344737285,3.9363135186023706,0.000674480010298546,2.6133453025811897,0.0011497196344737285,3.9363135186023706,0,0,0,0.0,1.0,0.0,0.11156954262156792,3.956628375924228,2.0,0.0,-1.0
5339394769964908928,5339394769964908928,167.2231257124,-58.83103550098,2.0816,0.018,-10.712,5.164,0.024758836806279896,0.749,9.059875,0.002769,0.028756,0.004766304753160461,nan,nan,-5.95,2.07,nan,nan,nan,nan,10015.422275801373,9685.3,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.05886036225903399,5.235648964430417,0.023392470022282542,2.996812694680618,0.05886036225903399,5.235648964430417,nan,nan,nan,nan,nan,nan,0.0020764598823512772,5.658041242836604,0.0012965548393419487,2.2275298231468277,0.0020764598823512772,5.658041242836604,0,0,0,0.0,1.0,0.0,0.0,nan,0.0,0.0,-1.0
5339394873021033600,5339394873021033600,167.19205979933,-58.80546590489,2.1377,0.021,-10.582,5.012,0.0304138126514911,1.015,14.738667,0.002791,1.20709,0.00532268390945771,nan,nan,-4.06,8.07,nan,nan,nan,nan,4881.910072357326,4849.5,...,nan,nan,nan,nan,nan,nan,8.900899887084961,nan,1,1,1,1,1,0,0,0,0,nan,nan,nan,nan,2,2,0,2,0.027802823307518702,12.8659815669734,0.01669057399080816,0.10022845750575189,0.027802823307518702,12.8659815669734,nan,nan,nan,nan,nan,nan,0.004194758859402532,0.10011416358625383,0.004194758859402532,0.10011416358625383,0.0008652279435313027,3.7649938476165334,0,0,0,0.0,0.0,0.0,0.027802823307518702,12.8659815669734,3.0,0.0,2.0
5339394903058980352,5339394903058980352,167.23403790965,-58.80834637731,2.1631,0.0818,-10.786,5.361,0.1175925167687128,0.984,17.573563,0.002981,2.349283,0.01593297112907696,nan,nan,nan,nan,nan,nan,nan,nan,3644.045780755924,3620.5,...,nan,nan,nan,nan,nan,nan,nan,nan,1,1,1,0,1,0,0,0,0,nan,nan,nan,nan,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,0,0,0.0,0.0,0.0,0.0,nan,0.0,0.0,-1.0
